ubigeo,departamento,provincia,distrito,region,macroregion_inei,macroregion_minsa,pct_pobreza_total,pct_pobreza_extrema
061112,CAJAMARCA,SAN MIGUEL,TONGOD,CAJAMARCA,NORTE,MACROREGION NORTE,52.260988,60.62688
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,CAJAMARCA,NORTE,MACROREGION NORTE,59.348225,46.53727
061201,CAJAMARCA,SAN PABLO,SAN PABLO,CAJAMARCA,NORTE,MACROREGION NORTE,65.448793,41.5227
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,CAJAMARCA,NORTE,MACROREGION NORTE,72.013642,23.79395
061203,CAJAMARCA,SAN PABLO,SAN LUIS,CAJAMARCA,NORTE,MACROREGION NORTE,64.587335,20.3312
061204,CAJAMARCA,SAN PABLO,TUMBADEN,CAJAMARCA,NORTE,MACROREGION NORTE,68.919693,36.64162
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,CAJAMARCA,NORTE,MACROREGION NORTE,35.080272,20.2298
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,61.171385,49.73394
061303,CAJAMARCA,SANTA CRUZ,CATACHE,CAJAMARCA,NORTE,MACROREGION NORTE,59.404102,31.56273
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,CAJAMARCA,NORTE,MACROREGION NORTE,64.317897,35.58273
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,CAJAMARCA,NORTE,MACROREGION NORTE,54.658908,26.9136
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,56.222331,41.52763
061307,CAJAMARCA,SANTA CRUZ,PULAN,CAJAMARCA,NORTE,MACROREGION NORTE,57.064055,45.53993
061308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,CAJAMARCA,NORTE,MACROREGION NORTE,54.713495,46.60231
061309,CAJAMARCA,SANTA CRUZ,SEXI,CAJAMARCA,NORTE,MACROREGION NORTE,48.725971,22.82859
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,CAJAMARCA,NORTE,MACROREGION NORTE,70.027283,47.59391
061311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,CAJAMARCA,NORTE,MACROREGION NORTE,62.478178,28.84455
070101,CALLAO,CALLAO,CALLAO,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,14.174308,0.783336
070102,CALLAO,CALLAO,BELLAVISTA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,4.514266,0.05399
070103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,11.838163,0.329016
070104,CALLAO,CALLAO,LA PERLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,3.118283,0.046436
070105,CALLAO,CALLAO,LA PUNTA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,1.942411,0
070106,CALLAO,CALLAO,VENTANILLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,26.066656,2.013668
070107,CALLAO,CALLAO,MI PERU,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,23.941494,1.231299
080101,CUSCO,CUSCO,CUSCO,CUSCO,SUR,MACROREGION SUR,8.214426,0.190626
080102,CUSCO,CUSCO,CCORCA,CUSCO,SUR,MACROREGION SUR,39.390077,17.36021
080103,CUSCO,CUSCO,POROY,CUSCO,SUR,MACROREGION SUR,21.672473,2.457601
080104,CUSCO,CUSCO,SAN JERONIMO,CUSCO,SUR,MACROREGION SUR,11.983353,0.443086
080105,CUSCO,CUSCO,SAN SEBASTIAN,CUSCO,SUR,MACROREGION SUR,7.710494,0.322568
080106,CUSCO,CUSCO,SANTIAGO,CUSCO,SUR,MACROREGION SUR,8.301604,0.261993
080107,CUSCO,CUSCO,SAYLLA,CUSCO,SUR,MACROREGION SUR,25.397937,0.862284
080108,CUSCO,CUSCO,WANCHAQ,CUSCO,SUR,MACROREGION SUR,1.376287,0.005545
080201,CUSCO,ACOMAYO,ACOMAYO,CUSCO,SUR,MACROREGION SUR,42.064069,14.09353
080202,CUSCO,ACOMAYO,ACOPIA,CUSCO,SUR,MACROREGION SUR,35.42542,11.85935
080203,CUSCO,ACOMAYO,ACOS,CUSCO,SUR,MACROREGION SUR,36.10735,22.5743
080204,CUSCO,ACOMAYO,MOSOC LLACTA,CUSCO,SUR,MACROREGION SUR,35.42542,6.205207
080205,CUSCO,ACOMAYO,POMACANCHI,CUSCO,SUR,MACROREGION SUR,45.198174,12.2387
080206,CUSCO,ACOMAYO,RONDOCAN,CUSCO,SUR,MACROREGION SUR,27.856699,18.94164
080207,CUSCO,ACOMAYO,SANGARARA,CUSCO,SUR,MACROREGION SUR,40.846186,15.77689
080301,CUSCO,ANTA,ANTA,CUSCO,SUR,MACROREGION SUR,25.636171,5.157056
080302,CUSCO,ANTA,ANCAHUASI,CUSCO,SUR,MACROREGION SUR,36.079741,5.933564
080303,CUSCO,ANTA,CACHIMAYO,CUSCO,SUR,MACROREGION SUR,10.934872,4.963776
080304,CUSCO,ANTA,CHINCHAYPUJIO,CUSCO,SUR,MACROREGION SUR,47.088974,9.188263
080305,CUSCO,ANTA,HUAROCONDO,CUSCO,SUR,MACROREGION SUR,29.627914,7.127308
080306,CUSCO,ANTA,LIMATAMBO,CUSCO,SUR,MACROREGION SUR,36.174095,6.902243
080307,CUSCO,ANTA,MOLLEPATA,CUSCO,SUR,MACROREGION SUR,28.091778,5.469984
080308,CUSCO,ANTA,PUCYURA,CUSCO,SUR,MACROREGION SUR,24.26189,3.722998
080309,CUSCO,ANTA,ZURITE,CUSCO,SUR,MACROREGION SUR,24.26189,3.51418
080401,CUSCO,CALCA,CALCA,CUSCO,SUR,MACROREGION SUR,24.15572,4.044552
080402,CUSCO,CALCA,COYA,CUSCO,SUR,MACROREGION SUR,29.860187,10.70333
080403,CUSCO,CALCA,LAMAY,CUSCO,SUR,MACROREGION SUR,39.946301,8.132252
080404,CUSCO,CALCA,LARES,CUSCO,SUR,MACROREGION SUR,50.998653,15.02481
080405,CUSCO,CALCA,PISAC,CUSCO,SUR,MACROREGION SUR,36.319639,8.313149
080406,CUSCO,CALCA,SAN SALVADOR,CUSCO,SUR,MACROREGION SUR,39.915003,17.26712
080407,CUSCO,CALCA,TARAY,CUSCO,SUR,MACROREGION SUR,41.532127,4.574834
080408,CUSCO,CALCA,YANATILE,CUSCO,SUR,MACROREGION SUR,34.576892,3.746622
080501,CUSCO,CANAS,YANAOCA,CUSCO,SUR,MACROREGION SUR,50.118466,13.61752
080502,CUSCO,CANAS,CHECCA,CUSCO,SUR,MACROREGION SUR,55.855767,10.38128
080503,CUSCO,CANAS,KUNTURKANKI,CUSCO,SUR,MACROREGION SUR,45.783716,10.64164
080504,CUSCO,CANAS,LANGUI,CUSCO,SUR,MACROREGION SUR,40.854791,4.849003
080505,CUSCO,CANAS,LAYO,CUSCO,SUR,MACROREGION SUR,53.118603,7.736331
080506,CUSCO,CANAS,PAMPAMARCA,CUSCO,SUR,MACROREGION SUR,36.375307,7.958089
080507,CUSCO,CANAS,QUEHUE,CUSCO,SUR,MACROREGION SUR,55.119197,18.51735
080508,CUSCO,CANAS,TUPAC AMARU,CUSCO,SUR,MACROREGION SUR,45.967309,17.75831
080601,CUSCO,CANCHIS,SICUANI,CUSCO,SUR,MACROREGION SUR,23.505524,2.965697
080602,CUSCO,CANCHIS,CHECACUPE,CUSCO,SUR,MACROREGION SUR,40.281875,4.618709
080603,CUSCO,CANCHIS,COMBAPATA,CUSCO,SUR,MACROREGION SUR,33.396703,8.040551
080604,CUSCO,CANCHIS,MARANGANI,CUSCO,SUR,MACROREGION SUR,39.282183,4.132623
080605,CUSCO,CANCHIS,PITUMARCA,CUSCO,SUR,MACROREGION SUR,45.515751,15.55128
080606,CUSCO,CANCHIS,SAN PABLO,CUSCO,SUR,MACROREGION SUR,34.451396,7.865291
080607,CUSCO,CANCHIS,SAN PEDRO,CUSCO,SUR,MACROREGION SUR,17.962187,1.519319
080608,CUSCO,CANCHIS,TINTA,CUSCO,SUR,MACROREGION SUR,31.785968,3.413745
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,CUSCO,SUR,MACROREGION SUR,44.452513,7.952641
080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,CUSCO,SUR,MACROREGION SUR,45.157507,30.04057
080703,CUSCO,CHUMBIVILCAS,CHAMACA,CUSCO,SUR,MACROREGION SUR,48.960748,16.936
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,CUSCO,SUR,MACROREGION SUR,49.167442,10.36562
080705,CUSCO,CHUMBIVILCAS,LIVITACA,CUSCO,SUR,MACROREGION SUR,57.047768,15.52351
080706,CUSCO,CHUMBIVILCAS,LLUSCO,CUSCO,SUR,MACROREGION SUR,50.032727,22.58383
080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,CUSCO,SUR,MACROREGION SUR,54.520153,22.68296
080708,CUSCO,CHUMBIVILCAS,VELILLE,CUSCO,SUR,MACROREGION SUR,38.744463,8.131877
080801,CUSCO,ESPINAR,ESPINAR,CUSCO,SUR,MACROREGION SUR,25.869896,2.524913
080802,CUSCO,ESPINAR,CONDOROMA,CUSCO,SUR,MACROREGION SUR,23.973386,12.37577
080803,CUSCO,ESPINAR,COPORAQUE,CUSCO,SUR,MACROREGION SUR,41.621305,4.349066
080804,CUSCO,ESPINAR,OCORURO,CUSCO,SUR,MACROREGION SUR,34.29943,10.00098
080805,CUSCO,ESPINAR,PALLPATA,CUSCO,SUR,MACROREGION SUR,29.903014,13.02901
080806,CUSCO,ESPINAR,PICHIGUA,CUSCO,SUR,MACROREGION SUR,44.958713,13.37816
080807,CUSCO,ESPINAR,SUYCKUTAMBO,CUSCO,SUR,MACROREGION SUR,42.367723,9.653538
080808,CUSCO,ESPINAR,ALTO PICHIGUA,CUSCO,SUR,MACROREGION SUR,34.29943,5.861529
080901,CUSCO,LA CONVENCION,SANTA ANA,CUSCO,SUR,MACROREGION SUR,8.292162,0.419487
080902,CUSCO,LA CONVENCION,ECHARATE,CUSCO,SUR,MACROREGION SUR,23.265437,3.74786
080903,CUSCO,LA CONVENCION,HUAYOPATA,CUSCO,SUR,MACROREGION SUR,23.866263,4.820166
080904,CUSCO,LA CONVENCION,MARANURA,CUSCO,SUR,MACROREGION SUR,14.833678,1.379606
080905,CUSCO,LA CONVENCION,OCOBAMBA,CUSCO,SUR,MACROREGION SUR,36.066762,2.64532
080906,CUSCO,LA CONVENCION,QUELLOUNO,CUSCO,SUR,MACROREGION SUR,21.80408,2.440907
080907,CUSCO,LA CONVENCION,QUIMBIRI,CUSCO,SUR,MACROREGION SUR,25.02031,5.469489
080908,CUSCO,LA CONVENCION,SANTA TERESA,CUSCO,SUR,MACROREGION SUR,21.80408,1.554868
080909,CUSCO,LA CONVENCION,VILCABAMBA,CUSCO,SUR,MACROREGION SUR,38.185101,4.126162
080910,CUSCO,LA CONVENCION,PICHARI,CUSCO,SUR,MACROREGION SUR,30.628854,6.229603
080911,CUSCO,LA CONVENCION,INKAWASI,CUSCO,SUR,MACROREGION SUR,45.476716,2.429842
080912,CUSCO,LA CONVENCION,VILLA VIRGEN,CUSCO,SUR,MACROREGION SUR,42.797205,5.046737
080913,CUSCO,LA CONVENCION,VILLA KINTIARINA,CUSCO,SUR,MACROREGION SUR,41.338265,5.469489
080914,CUSCO,LA CONVENCION,MEGANTONI,CUSCO,SUR,MACROREGION SUR,33.569166,5.469489
080915,CUSCO,LA CONVENCION,KUMPIRUSHIATO,CUSCO,SUR,MACROREGION SUR,NA,NA
080916,CUSCO,LA CONVENCION,CIELO PUNCO,CUSCO,SUR,MACROREGION SUR,NA,NA
080917,CUSCO,LA CONVENCION,MANITEA,CUSCO,SUR,MACROREGION SUR,NA,NA
080918,CUSCO,LA CONVENCION,UNION ASHÁNINKA,CUSCO,SUR,MACROREGION SUR,NA,NA
081001,CUSCO,PARURO,PARURO,CUSCO,SUR,MACROREGION SUR,30.3188,16.47831
081002,CUSCO,PARURO,ACCHA,CUSCO,SUR,MACROREGION SUR,45.511449,12.24604
081003,CUSCO,PARURO,CCAPI,CUSCO,SUR,MACROREGION SUR,39.17017,11.04797
081004,CUSCO,PARURO,COLCHA,CUSCO,SUR,MACROREGION SUR,30.3188,5.871896
081005,CUSCO,PARURO,HUANOQUITE,CUSCO,SUR,MACROREGION SUR,40.246822,20.68873
081006,CUSCO,PARURO,OMACHA,CUSCO,SUR,MACROREGION SUR,61.454993,12.21507
081007,CUSCO,PARURO,PACCARITAMBO,CUSCO,SUR,MACROREGION SUR,39.17017,16.11926
081008,CUSCO,PARURO,PILLPINTO,CUSCO,SUR,MACROREGION SUR,21.347982,4.231704
081009,CUSCO,PARURO,YAURISQUE,CUSCO,SUR,MACROREGION SUR,30.3188,9.547196
081101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,CUSCO,SUR,MACROREGION SUR,46.231595,25.13837
081102,CUSCO,PAUCARTAMBO,CAICAY,CUSCO,SUR,MACROREGION SUR,49.619293,18.00847
081103,CUSCO,PAUCARTAMBO,CHALLABAMBA,CUSCO,SUR,MACROREGION SUR,51.647583,25.45424
081104,CUSCO,PAUCARTAMBO,COLQUEPATA,CUSCO,SUR,MACROREGION SUR,51.250954,21.12023
081105,CUSCO,PAUCARTAMBO,HUANCARANI,CUSCO,SUR,MACROREGION SUR,45.705457,17.77802
081106,CUSCO,PAUCARTAMBO,KOSÑIPATA,CUSCO,SUR,MACROREGION SUR,30.984116,5.537683
081201,CUSCO,QUISPICANCHI,URCOS,CUSCO,SUR,MACROREGION SUR,27.845377,4.234782
081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,CUSCO,SUR,MACROREGION SUR,29.921494,4.866667
081203,CUSCO,QUISPICANCHI,CAMANTI,CUSCO,SUR,MACROREGION SUR,15.06989,3.166111
081204,CUSCO,QUISPICANCHI,CCARHUAYO,CUSCO,SUR,MACROREGION SUR,51.690891,21.49133
081205,CUSCO,QUISPICANCHI,CCATCA,CUSCO,SUR,MACROREGION SUR,61.35074,24.14072
081206,CUSCO,QUISPICANCHI,CUSIPATA,CUSCO,SUR,MACROREGION SUR,38.297788,12.39266
081207,CUSCO,QUISPICANCHI,HUARO,CUSCO,SUR,MACROREGION SUR,33.176199,12.82278
081208,CUSCO,QUISPICANCHI,LUCRE,CUSCO,SUR,MACROREGION SUR,19.07511,5.135687
081209,CUSCO,QUISPICANCHI,MARCAPATA,CUSCO,SUR,MACROREGION SUR,57.584146,30.91814
081210,CUSCO,QUISPICANCHI,OCONGATE,CUSCO,SUR,MACROREGION SUR,53.548677,12.306
081211,CUSCO,QUISPICANCHI,OROPESA,CUSCO,SUR,MACROREGION SUR,19.07511,1.973179
081212,CUSCO,QUISPICANCHI,QUIQUIJANA,CUSCO,SUR,MACROREGION SUR,47.828509,23.45794
081301,CUSCO,URUBAMBA,URUBAMBA,CUSCO,SUR,MACROREGION SUR,21.066471,1.855886
081302,CUSCO,URUBAMBA,CHINCHERO,CUSCO,SUR,MACROREGION SUR,24.33862,2.704216
081303,CUSCO,URUBAMBA,HUAYLLABAMBA,CUSCO,SUR,MACROREGION SUR,24.33862,1.891217
081304,CUSCO,URUBAMBA,MACHUPICCHU,CUSCO,SUR,MACROREGION SUR,23.51616,1.591013
081305,CUSCO,URUBAMBA,MARAS,CUSCO,SUR,MACROREGION SUR,33.774139,3.512809
081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,CUSCO,SUR,MACROREGION SUR,30.320912,5.285777
081307,CUSCO,URUBAMBA,YUCAY,CUSCO,SUR,MACROREGION SUR,14.017021,1.375342
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,17.073401,1.447841
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,38.095811,9.190457
090103,HUANCAVELICA,HUANCAVELICA,ACORIA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,48.284489,19.19904
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,35.232549,10.34598
090105,HUANCAVELICA,HUANCAVELICA,CUENCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,51.273128,29.49189
090106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.05058,16.43007
090107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,25.765432,5.148121
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,20.41227,3.252902
090109,HUANCAVELICA,HUANCAVELICA,LARIA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,35.103963,15.39702
090110,HUANCAVELICA,HUANCAVELICA,MANTA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,55.702492,15.0177
090111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,HUANCAVELICA,CENTRO,MACROREGION CENTRO,20.41227,5.04286
090112,HUANCAVELICA,HUANCAVELICA,MOYA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,37.983127,23.03054
090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.05058,12.87862
090114,HUANCAVELICA,HUANCAVELICA,PALCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,46.056613,13.8448
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,52.020667,17.85055
090116,HUANCAVELICA,HUANCAVELICA,VILCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,53.814208,10.23085
090117,HUANCAVELICA,HUANCAVELICA,YAULI,HUANCAVELICA,CENTRO,MACROREGION CENTRO,58.776266,11.07295
090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,HUANCAVELICA,CENTRO,MACROREGION CENTRO,16.825292,2.341115
090119,HUANCAVELICA,HUANCAVELICA,HUANDO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,33.074807,15.25643
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,23.839498,9.221211
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,49.432298,22.15389
090203,HUANCAVELICA,ACOBAMBA,ANTA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,52.585169,23.71978
090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,27.95382,5.286211
090205,HUANCAVELICA,ACOBAMBA,MARCAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,27.95382,16.77196
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,51.426005,15.88138
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,41.19127,7.761306
090208,HUANCAVELICA,ACOBAMBA,ROSARIO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.56379,16.21646
090301,HUANCAVELICA,ANGARAES,LIRCAY,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.125031,16.76654
090302,HUANCAVELICA,ANGARAES,ANCHONGA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,63.810822,20.00826
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,48.622902,16.90399
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.441587,4.848343
090305,HUANCAVELICA,ANGARAES,CHINCHO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,28.39438,12.34656
090306,HUANCAVELICA,ANGARAES,CONGALLA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,56.942654,25.51165
090307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,66.018283,33.25494
090308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,HUANCAVELICA,CENTRO,MACROREGION CENTRO,47.740775,15.34397
090309,HUANCAVELICA,ANGARAES,JULCAMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,28.39438,8.170749
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.63401,9.176573
090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.63401,20.52465
090312,HUANCAVELICA,ANGARAES,SECCLLA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.390001,19.79986
090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,29.696344,11.96743
090402,HUANCAVELICA,CASTROVIRREYNA,ARMA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,24.38605,14.76352
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,37.789974,12.19767
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,31.183465,10.66485
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,49.694053,14.5921
090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,35.112554,14.36119
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,36.023159,23.0262
090408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,52.404067,10.46146
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,51.221833,19.62235
090410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,HUANCAVELICA,CENTRO,MACROREGION CENTRO,24.38605,10.50951
090411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.3827,16.5614
090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,39.201331,16.7464
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,14.466285,7.140597
090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,38.171632,13.90469
090502,HUANCAVELICA,CHURCAMPA,ANCO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,36.01357,29.52699
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,HUANCAVELICA,CENTRO,MACROREGION CENTRO,39.635443,31.4186
090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,HUANCAVELICA,CENTRO,MACROREGION CENTRO,42.546562,22.53078
090505,HUANCAVELICA,CHURCAMPA,LA MERCED,HUANCAVELICA,CENTRO,MACROREGION CENTRO,25.556384,10.51262
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,57.363609,25.1151
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,36.629338,22.3675
090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,HUANCAVELICA,CENTRO,MACROREGION CENTRO,17.552199,7.400509
090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,35.572278,14.67186
090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,35.548312,28.71536
090511,HUANCAVELICA,CHURCAMPA,COSME,HUANCAVELICA,CENTRO,MACROREGION CENTRO,54.373877,18.86352
090601,HUANCAVELICA,HUAYTARA,HUAYTARA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,13.467308,2.644242
090602,HUANCAVELICA,HUAYTARA,AYAVI,HUANCAVELICA,CENTRO,MACROREGION CENTRO,23.34951,12.90069
090603,HUANCAVELICA,HUAYTARA,CORDOVA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,23.34951,10.4407
090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,21.54027,11.3722
090605,HUANCAVELICA,HUAYTARA,LARAMARCA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,23.34951,13.13343
090606,HUANCAVELICA,HUAYTARA,OCOYO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,26.58547,21.44917
090607,HUANCAVELICA,HUAYTARA,PILPICHACA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,33.764808,29.98966
090608,HUANCAVELICA,HUAYTARA,QUERCO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,26.58547,12.27101
090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,21.54027,58.16862
090610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,33.5216,38.09663
090611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,42.947025,9.834866
090612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,38.982824,16.44151
090613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,37.465381,28.42823
090614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,21.54027,21.18892
090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,33.541436,15.2863
090616,HUANCAVELICA,HUAYTARA,TAMBO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,26.58547,17.8595
090701,HUANCAVELICA,TAYACAJA,PAMPAS,HUANCAVELICA,CENTRO,MACROREGION CENTRO,28.008037,10.98393
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,HUANCAVELICA,CENTRO,MACROREGION CENTRO,53.930906,16.35114
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,38.39784,13.42933
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,48.642132,21.60304
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,42.706732,15.56691
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,HUANCAVELICA,CENTRO,MACROREGION CENTRO,37.21424,6.913443
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,40.17806,18.51491
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,44.846043,17.75112
